,temp,pressure,humidity,rain_1h,play
27549,276.0,990.0,74.0,0.0,1.0
27551,275.0,990.0,78.0,0.0,1.0
27552,275.0,992.0,76.0,0.0,1.0
27556,277.0,992.0,65.0,0.0,1.0
27560,275.0,992.0,73.0,0.0,1.0
27568,274.0,992.0,83.0,0.0,0.0
27569,274.0,992.0,83.0,0.0,0.0
27572,273.0,993.0,88.0,0.0,1.0
27574,274.0,994.0,83.0,0.0,1.0
27577,274.0,996.0,86.0,0.0,1.0
27579,275.0,997.0,77.0,0.0,0.0
27591,274.0,1006.0,83.0,0.0,1.0
27593,274.0,1006.0,77.0,0.0,1.0
27595,274.0,1008.0,80.0,0.0,1.0
27597,274.0,1008.0,82.0,0.0,1.0
27598,274.0,1010.0,88.0,0.0,0.0
27600,274.0,1011.0,80.0,0.0,1.0
27603,275.0,1011.0,75.0,0.0,1.0
27609,273.0,1008.0,80.0,0.0,1.0
27613,273.0,1003.0,73.0,0.0,1.0
27617,273.0,996.0,64.0,0.0,1.0
27620,274.0,992.0,80.0,0.0,1.0
27621,274.0,991.0,83.0,45.0,0.0
27624,276.0,990.0,84.0,42.0,0.0
27625,277.0,989.0,86.0,0.0,1.0
27626,278.0,988.0,78.0,0.0,1.0
27629,280.0,986.0,80.0,49.0,0.0
27631,278.0,986.0,91.0,138.0,0.0
27634,278.0,985.0,88.0,45.0,0.0
27636,277.0,985.0,88.0,68.0,0.0
27637,277.0,985.0,93.0,0.0,1.0
27638,278.0,985.0,90.0,0.0,1.0
27639,278.0,986.0,85.0,0.0,1.0
27644,276.0,988.0,80.0,0.0,1.0
27650,278.0,990.0,71.0,0.0,1.0
27652,279.0,990.0,66.0,0.0,1.0
27654,279.0,991.0,65.0,0.0,1.0
27655,279.0,991.0,68.0,0.0,1.0
27661,278.0,994.0,64.0,0.0,1.0
27663,277.0,994.0,65.0,0.0,1.0
27664,277.0,995.0,67.0,0.0,1.0
27668,277.0,996.0,71.0,0.0,1.0
27671,277.0,998.0,75.0,0.0,1.0
27674,278.0,1001.0,76.0,0.0,1.0
27677,278.0,1002.0,76.0,0.0,1.0
27680,277.0,1004.0,81.0,0.0,1.0
27683,276.0,1005.0,85.0,0.0,1.0
27689,275.0,1007.0,86.0,0.0,1.0
27690,275.0,1007.0,85.0,0.0,1.0
27695,274.0,1010.0,90.0,0.0,0.0
27697,274.0,1011.0,90.0,0.0,0.0
27701,276.0,1013.0,86.0,5.0,0.0
27704,275.0,1016.0,91.0,0.0,1.0
27710,271.0,1021.0,92.0,0.0,1.0
27713,271.0,1022.0,93.0,0.0,0.0
27714,271.0,1023.0,96.0,0.0,0.0
27715,271.0,1023.0,94.0,0.0,0.0
27720,271.0,1024.0,97.0,0.0,0.0
27724,271.0,1024.0,96.0,0.0,0.0
27728,272.0,1023.0,92.0,0.0,0.0
27731,273.0,1022.0,92.0,0.0,0.0
27735,273.0,1020.0,84.0,0.0,1.0
27740,273.0,1020.0,96.0,0.0,1.0
27741,273.0,1020.0,96.0,0.0,0.0
27745,274.0,1023.0,98.0,0.0,0.0
27749,275.0,1023.0,97.0,0.0,0.0
27751,275.0,1025.0,96.0,0.0,0.0
27757,276.0,1027.0,98.0,0.0,0.0
27761,276.0,1027.0,95.0,0.0,0.0
27764,275.0,1027.0,95.0,0.0,0.0
27766,274.0,1027.0,98.0,0.0,0.0
27767,273.0,1027.0,100.0,0.0,0.0
27768,274.0,1027.0,100.0,0.0,0.0
27769,274.0,1027.0,96.0,0.0,0.0
27771,275.0,1027.0,97.0,0.0,0.0
27780,277.0,1024.0,93.0,0.0,0.0
27784,277.0,1023.0,95.0,0.0,0.0
27786,277.0,1022.0,95.0,0.0,0.0
27787,277.0,1022.0,95.0,0.0,0.0
27788,277.0,1021.0,95.0,0.0,1.0
27790,278.0,1020.0,94.0,0.0,0.0
27795,279.0,1017.0,85.0,0.0,1.0
27797,280.0,1016.0,82.0,0.0,1.0
27804,279.0,1016.0,77.0,0.0,1.0
27805,278.0,1015.0,73.0,0.0,1.0
27807,278.0,1014.0,75.0,0.0,1.0
27820,276.0,1014.0,85.0,0.0,1.0
27823,276.0,1014.0,90.0,0.0,1.0
27825,276.0,1014.0,84.0,0.0,1.0
27826,277.0,1014.0,81.0,0.0,1.0
27830,276.0,1017.0,78.0,0.0,1.0
27838,273.0,1025.0,92.0,0.0,1.0
27840,273.0,1026.0,90.0,0.0,1.0
27845,275.0,1030.0,82.0,0.0,1.0
27846,275.0,1030.0,82.0,0.0,1.0
27850,273.0,1031.0,86.0,0.0,1.0
27854,273.0,1032.0,90.0,0.0,1.0
27855,273.0,1032.0,92.0,0.0,1.0
27857,272.0,1033.0,90.0,0.0,1.0
27860,272.0,1034.0,92.0,0.0,1.0
27864,272.0,1035.0,90.0,0.0,1.0
27869,273.0,1036.0,86.0,0.0,1.0
27872,274.0,1037.0,90.0,0.0,0.0
27876,274.0,1036.0,91.0,0.0,0.0
27878,274.0,1036.0,96.0,0.0,0.0
27885,274.0,1034.0,93.0,0.0,0.0
27893,275.0,1032.0,74.0,0.0,1.0
27901,273.0,1029.0,82.0,0.0,1.0
27902,273.0,1029.0,79.0,0.0,1.0
27904,274.0,1028.0,83.0,0.0,1.0
27907,273.0,1028.0,82.0,0.0,1.0
27908,273.0,1027.0,90.0,5.0,0.0
27909,273.0,1027.0,87.0,0.0,1.0
27912,273.0,1026.0,90.0,0.0,1.0
27914,274.0,1026.0,92.0,0.0,1.0
27915,274.0,1025.0,91.0,5.0,0.0
27920,275.0,1023.0,90.0,0.0,0.0
27921,275.0,1023.0,89.0,5.0,0.0
27923,275.0,1022.0,79.0,0.0,0.0
27924,275.0,1022.0,82.0,0.0,1.0
27925,275.0,1021.0,75.0,0.0,1.0
27928,275.0,1020.0,67.0,0.0,1.0
27932,274.0,1020.0,78.0,0.0,1.0
27934,275.0,1020.0,90.0,23.0,0.0
27936,275.0,1021.0,94.0,14.0,0.0
27939,276.0,1023.0,96.0,0.0,0.0
27943,276.0,1024.0,80.0,0.0,1.0
27944,276.0,1025.0,80.0,0.0,1.0
27945,276.0,1025.0,80.0,0.0,1.0
27946,275.0,1026.0,80.0,0.0,1.0
27947,274.0,1026.0,86.0,0.0,1.0
27949,274.0,1027.0,85.0,0.0,1.0
27950,274.0,1027.0,85.0,0.0,1.0
27952,274.0,1027.0,86.0,0.0,1.0
27953,274.0,1027.0,85.0,0.0,1.0
27954,275.0,1027.0,85.0,0.0,1.0
27955,274.0,1027.0,86.0,0.0,1.0
27956,275.0,1027.0,85.0,0.0,1.0
27957,275.0,1027.0,85.0,0.0,1.0
27958,274.0,1026.0,86.0,0.0,1.0
27963,274.0,1024.0,84.0,0.0,0.0
27968,276.0,1019.0,87.0,24.0,0.0
27971,277.0,1017.0,95.0,11.0,0.0
27972,277.0,1016.0,95.0,63.0,0.0
27976,280.0,1013.0,92.0,68.0,0.0
27978,280.0,1013.0,92.0,42.0,0.0
27981,281.0,1012.0,90.0,0.0,1.0
27990,282.0,1004.0,93.0,112.0,0.0
27992,283.0,1002.0,81.0,3.0,0.0
27997,280.0,1006.0,80.0,36.0,0.0
28000,279.0,1011.0,84.0,2.0,0.0
28003,278.0,1015.0,77.0,0.0,1.0
28013,279.0,1015.0,75.0,0.0,1.0
28014,279.0,1014.0,74.0,0.0,0.0
28016,279.0,1014.0,78.0,0.0,0.0
28017,279.0,1014.0,79.0,0.0,0.0
28018,279.0,1014.0,82.0,0.0,1.0
28019,279.0,1014.0,94.0,0.0,0.0
28020,279.0,1014.0,93.0,0.0,1.0
28021,280.0,1015.0,95.0,0.0,1.0
28023,281.0,1015.0,92.0,0.0,1.0
28027,284.0,1015.0,93.0,5.0,0.0
28030,284.0,1016.0,83.0,0.0,1.0
28032,284.0,1017.0,81.0,0.0,1.0
28036,285.0,1017.0,71.0,0.0,1.0
28037,285.0,1017.0,70.0,0.0,1.0
28038,285.0,1016.0,71.0,0.0,1.0
28041,285.0,1016.0,70.0,0.0,1.0
28042,283.0,1016.0,69.0,0.0,1.0
28043,283.0,1016.0,74.0,0.0,1.0
28048,281.0,1015.0,78.0,0.0,1.0
28051,281.0,1015.0,70.0,0.0,1.0
28056,279.0,1018.0,91.0,46.0,0.0
28058,277.0,1020.0,88.0,5.0,0.0
28061,278.0,1022.0,81.0,0.0,1.0
28063,278.0,1023.0,66.0,0.0,1.0
28065,278.0,1024.0,69.0,0.0,1.0
28069,277.0,1025.0,66.0,0.0,1.0
28075,278.0,1023.0,75.0,68.0,0.0
28076,278.0,1023.0,72.0,0.0,1.0
28078,278.0,1022.0,73.0,0.0,1.0
28081,278.0,1022.0,72.0,0.0,1.0
28088,278.0,1026.0,79.0,0.0,1.0
28089,278.0,1027.0,77.0,0.0,1.0
28093,276.0,1030.0,83.0,0.0,1.0
28095,276.0,1030.0,84.0,0.0,1.0
28097,276.0,1031.0,78.0,0.0,1.0
28101,275.0,1030.0,85.0,0.0,1.0
28103,275.0,1028.0,80.0,0.0,1.0
28107,277.0,1026.0,71.0,0.0,1.0
28109,277.0,1024.0,71.0,0.0,1.0
28111,277.0,1024.0,83.0,13.0,0.0
28112,277.0,1024.0,89.0,5.0,0.0
28114,278.0,1023.0,84.0,0.0,1.0
28117,279.0,1024.0,82.0,5.0,0.0
28118,279.0,1024.0,87.0,5.0,0.0
28121,278.0,1025.0,79.0,0.0,1.0
28127,278.0,1027.0,82.0,0.0,1.0
28130,278.0,1028.0,75.0,0.0,1.0
28136,279.0,1028.0,72.0,0.0,1.0
28137,279.0,1028.0,73.0,0.0,1.0
28140,279.0,1028.0,75.0,0.0,1.0
28142,279.0,1028.0,79.0,0.0,1.0
28145,280.0,1028.0,81.0,0.0,1.0
28146,280.0,1028.0,91.0,21.0,0.0
28147,280.0,1028.0,96.0,0.0,0.0
28153,282.0,1030.0,77.0,0.0,1.0
28158,282.0,1031.0,68.0,0.0,1.0
28161,282.0,1032.0,73.0,0.0,1.0
28162,281.0,1032.0,74.0,0.0,1.0
28164,281.0,1032.0,76.0,0.0,1.0
28167,281.0,1032.0,79.0,0.0,1.0
28179,278.0,1029.0,94.0,0.0,0.0
28180,278.0,1029.0,88.0,0.0,0.0
28185,279.0,1029.0,71.0,0.0,1.0
28189,277.0,1028.0,70.0,0.0,1.0
28190,277.0,1028.0,76.0,0.0,1.0
28193,277.0,1027.0,77.0,0.0,1.0
28196,277.0,1025.0,77.0,0.0,1.0
28204,277.0,1017.0,71.0,0.0,1.0
28207,278.0,1013.0,71.0,0.0,0.0
28208,278.0,1012.0,70.0,5.0,0.0
28209,278.0,1011.0,70.0,0.0,1.0
28216,277.0,1009.0,72.0,0.0,1.0
28221,276.0,1009.0,69.0,0.0,1.0
28223,275.0,1009.0,71.0,0.0,1.0
28232,275.0,1006.0,68.0,3.0,0.0
28235,275.0,1001.0,69.0,0.0,1.0
28237,273.0,997.0,92.0,0.0,1.0
28243,274.0,990.0,97.0,0.0,1.0
28245,275.0,990.0,92.0,66.0,0.0
28251,276.0,991.0,85.0,3.0,0.0
28253,277.0,991.0,82.0,17.0,0.0
28258,276.0,991.0,89.0,0.0,1.0
28259,275.0,991.0,89.0,0.0,1.0
28262,275.0,993.0,89.0,0.0,1.0
28263,275.0,993.0,86.0,0.0,1.0
28266,275.0,994.0,87.0,0.0,1.0
28267,275.0,994.0,86.0,0.0,1.0
28272,275.0,999.0,85.0,0.0,1.0
28276,277.0,1002.0,80.0,0.0,1.0
28284,275.0,1007.0,93.0,0.0,1.0
28286,277.0,1008.0,86.0,0.0,1.0
28289,277.0,1008.0,92.0,0.0,1.0
28291,278.0,1006.0,89.0,0.0,1.0
28295,280.0,1005.0,89.0,79.0,0.0
28303,280.0,1008.0,90.0,0.0,0.0
28306,280.0,1010.0,90.0,5.0,0.0
28307,279.0,1009.0,82.0,0.0,1.0
28309,280.0,1009.0,77.0,5.0,0.0
28310,279.0,1009.0,78.0,5.0,0.0
28313,279.0,1006.0,73.0,0.0,1.0
28315,280.0,1003.0,74.0,12.0,0.0
28320,280.0,996.0,72.0,11.0,0.0
28321,279.0,996.0,80.0,84.0,0.0
28323,277.0,997.0,74.0,21.0,0.0
28325,276.0,999.0,64.0,0.0,1.0
28328,276.0,1000.0,66.0,0.0,1.0
28330,275.0,1000.0,67.0,0.0,1.0
28331,275.0,1000.0,70.0,0.0,1.0
28336,274.0,1000.0,74.0,0.0,1.0
28339,274.0,1000.0,70.0,0.0,1.0
28343,273.0,1004.0,83.0,0.0,1.0
28345,273.0,1007.0,77.0,0.0,1.0
28346,273.0,1008.0,73.0,0.0,1.0
28347,274.0,1008.0,70.0,0.0,1.0
28350,275.0,1009.0,76.0,0.0,1.0
28355,273.0,1013.0,83.0,0.0,1.0
28362,272.0,1019.0,80.0,0.0,1.0
28368,272.0,1025.0,81.0,0.0,1.0
28371,273.0,1028.0,70.0,0.0,1.0
28376,274.0,1030.0,62.0,0.0,1.0
28378,272.0,1029.0,74.0,0.0,1.0
28381,274.0,1027.0,81.0,0.0,1.0
28387,275.0,1024.0,90.0,33.0,0.0
28388,275.0,1023.0,93.0,5.0,0.0
28394,277.0,1022.0,82.0,5.0,0.0
28411,280.0,1025.0,85.0,0.0,1.0
28412,280.0,1026.0,81.0,0.0,1.0
28418,280.0,1030.0,78.0,0.0,1.0
28419,280.0,1030.0,77.0,0.0,1.0
28430,279.0,1033.0,72.0,0.0,1.0
28432,279.0,1033.0,71.0,0.0,1.0
28434,278.0,1034.0,70.0,0.0,1.0
28436,278.0,1033.0,70.0,0.0,1.0
28441,277.0,1034.0,76.0,0.0,1.0
28443,277.0,1035.0,77.0,0.0,1.0
28444,277.0,1035.0,74.0,0.0,1.0
28446,277.0,1035.0,78.0,0.0,1.0
28447,277.0,1035.0,78.0,0.0,1.0
28449,277.0,1035.0,82.0,0.0,1.0
28457,276.0,1036.0,75.0,0.0,1.0
28460,275.0,1036.0,74.0,0.0,1.0
28463,275.0,1036.0,72.0,0.0,1.0
28464,275.0,1037.0,71.0,0.0,1.0
28476,274.0,1034.0,85.0,0.0,0.0
28477,273.0,1033.0,87.0,0.0,0.0
28479,273.0,1033.0,86.0,0.0,0.0
28483,273.0,1031.0,83.0,0.0,0.0
28484,273.0,1031.0,80.0,0.0,0.0
28486,274.0,1030.0,66.0,0.0,0.0
28493,277.0,1029.0,57.0,0.0,1.0
28497,275.0,1028.0,93.0,4.0,0.0
28499,275.0,1028.0,96.0,12.0,0.0
28502,276.0,1028.0,95.0,0.0,0.0
28508,278.0,1028.0,91.0,0.0,1.0
28512,279.0,1028.0,85.0,0.0,0.0
28513,279.0,1029.0,86.0,0.0,0.0
28514,279.0,1029.0,80.0,0.0,1.0
28520,281.0,1028.0,70.0,0.0,1.0
28521,281.0,1028.0,72.0,0.0,1.0
28522,280.0,1028.0,75.0,0.0,1.0
28524,279.0,1027.0,78.0,0.0,1.0
28527,279.0,1026.0,86.0,0.0,1.0
28538,285.0,1015.0,61.0,0.0,1.0
28541,286.0,1012.0,50.0,0.0,1.0
28543,286.0,1011.0,55.0,0.0,1.0
28547,283.0,1010.0,90.0,0.0,1.0
28550,282.0,1010.0,86.0,0.0,1.0
28553,281.0,1011.0,83.0,0.0,1.0
28555,281.0,1011.0,65.0,0.0,1.0
28561,279.0,1013.0,75.0,0.0,1.0
28563,280.0,1014.0,74.0,0.0,1.0
28564,281.0,1014.0,73.0,0.0,1.0
28565,281.0,1013.0,74.0,0.0,1.0
28568,280.0,1012.0,81.0,0.0,1.0
28569,281.0,1011.0,81.0,5.0,0.0
28577,281.0,1006.0,82.0,26.0,0.0
28583,281.0,1002.0,90.0,57.0,0.0
28592,280.0,1007.0,58.0,0.0,1.0
28593,280.0,1007.0,58.0,3.0,0.0
28594,280.0,1007.0,57.0,0.0,1.0
28597,279.0,1007.0,59.0,0.0,1.0
28599,279.0,1007.0,65.0,0.0,1.0
28602,278.0,1006.0,64.0,0.0,1.0
28604,277.0,1006.0,70.0,13.0,0.0
28605,277.0,1006.0,74.0,0.0,1.0
28606,277.0,1005.0,74.0,0.0,1.0
28613,280.0,997.0,71.0,0.0,1.0
28615,279.0,995.0,83.0,0.0,1.0
28616,279.0,994.0,84.0,31.0,0.0
28618,278.0,993.0,88.0,0.0,1.0
28622,277.0,991.0,74.0,0.0,1.0
28627,275.0,996.0,67.0,0.0,1.0
28638,277.0,1004.0,77.0,14.0,0.0
28639,277.0,1005.0,72.0,0.0,1.0
28642,275.0,1007.0,81.0,0.0,1.0
28646,274.0,1006.0,74.0,0.0,1.0
28648,274.0,1002.0,74.0,0.0,1.0
28651,274.0,996.0,89.0,0.0,1.0
28653,274.0,993.0,96.0,98.0,0.0
28655,276.0,990.0,93.0,129.0,0.0
28656,278.0,989.0,93.0,72.0,0.0
28666,278.0,988.0,64.0,0.0,1.0
28667,278.0,988.0,62.0,0.0,1.0
28675,277.0,993.0,58.0,0.0,1.0
28678,276.0,996.0,70.0,0.0,1.0
28683,275.0,1000.0,81.0,0.0,1.0
28684,275.0,1002.0,87.0,0.0,1.0
28685,275.0,1002.0,78.0,0.0,1.0
28687,273.0,1006.0,95.0,0.0,1.0
28689,274.0,1011.0,82.0,0.0,1.0
28690,274.0,1014.0,80.0,0.0,1.0
28692,273.0,1016.0,81.0,0.0,1.0
28694,273.0,1017.0,87.0,0.0,1.0
28695,273.0,1017.0,87.0,0.0,1.0
28697,274.0,1017.0,81.0,0.0,1.0
28698,274.0,1017.0,81.0,0.0,1.0
28699,274.0,1017.0,93.0,0.0,1.0
28704,273.0,1014.0,94.0,0.0,1.0
28709,273.0,1013.0,96.0,0.0,1.0
28710,273.0,1014.0,91.0,0.0,1.0
28711,273.0,1015.0,86.0,0.0,1.0
28712,273.0,1015.0,85.0,0.0,1.0
28716,272.0,1018.0,86.0,0.0,1.0
28719,272.0,1020.0,86.0,0.0,1.0
28726,273.0,1022.0,88.0,0.0,1.0
28727,273.0,1022.0,90.0,0.0,1.0
28731,274.0,1025.0,84.0,0.0,1.0
28732,274.0,1026.0,82.0,0.0,1.0
28735,275.0,1027.0,66.0,0.0,1.0
28737,274.0,1027.0,58.0,0.0,1.0
28739,272.0,1028.0,67.0,0.0,1.0
28740,271.0,1028.0,71.0,0.0,1.0
28741,271.0,1027.0,73.0,0.0,1.0
28742,271.0,1027.0,74.0,0.0,1.0
28743,271.0,1026.0,80.0,0.0,1.0
28745,271.0,1024.0,86.0,0.0,1.0
28754,271.0,1010.0,67.0,0.0,1.0
28757,273.0,1004.0,46.0,0.0,1.0
28760,272.0,999.0,86.0,0.0,1.0
28762,271.0,997.0,94.0,0.0,1.0
28769,271.0,994.0,88.0,0.0,1.0
28777,271.0,992.0,90.0,0.0,1.0
28783,274.0,993.0,88.0,0.0,1.0
28790,273.0,995.0,90.0,0.0,0.0
28791,273.0,995.0,92.0,0.0,0.0
28800,272.0,996.0,94.0,0.0,1.0
28802,272.0,996.0,96.0,0.0,1.0
28803,272.0,996.0,94.0,0.0,1.0
28804,272.0,996.0,92.0,0.0,1.0
28807,272.0,996.0,88.0,0.0,1.0
28811,271.0,998.0,86.0,0.0,1.0
28817,270.0,1000.0,89.0,0.0,0.0
28821,270.0,1004.0,89.0,0.0,1.0
28827,270.0,1006.0,89.0,0.0,0.0
28828,270.0,1006.0,88.0,0.0,0.0
28830,270.0,1006.0,83.0,0.0,1.0
28831,271.0,1007.0,84.0,0.0,0.0
28836,270.0,1009.0,80.0,0.0,0.0
28848,270.0,1015.0,92.0,0.0,0.0
28852,271.0,1017.0,80.0,0.0,0.0
28858,271.0,1016.0,73.0,0.0,0.0
28862,268.0,1016.0,92.0,0.0,0.0
28864,267.0,1016.0,91.0,0.0,0.0
28868,267.0,1014.0,96.0,0.0,1.0
28880,271.0,1009.0,79.0,0.0,0.0
28881,271.0,1009.0,78.0,0.0,0.0
28893,270.0,1008.0,90.0,0.0,1.0
28901,271.0,1009.0,90.0,0.0,1.0
28906,272.0,1008.0,88.0,0.0,0.0
28907,272.0,1008.0,88.0,0.0,0.0
28909,272.0,1009.0,87.0,0.0,1.0
28914,272.0,1008.0,85.0,0.0,1.0
28916,272.0,1008.0,86.0,0.0,1.0
28917,272.0,1008.0,83.0,0.0,1.0
28920,272.0,1009.0,84.0,0.0,1.0
28922,272.0,1009.0,90.0,0.0,1.0
28924,273.0,1010.0,86.0,0.0,1.0
28926,273.0,1010.0,86.0,0.0,1.0
28934,271.0,1015.0,89.0,0.0,1.0
28935,271.0,1015.0,89.0,0.0,1.0
28936,272.0,1016.0,86.0,0.0,1.0
28938,271.0,1017.0,86.0,0.0,1.0
28953,271.0,1021.0,54.0,0.0,1.0
28960,266.0,1022.0,81.0,0.0,1.0
28962,265.0,1022.0,87.0,0.0,1.0
28964,263.0,1022.0,95.0,0.0,1.0
28965,264.0,1022.0,91.0,0.0,1.0
28966,264.0,1022.0,88.0,0.0,1.0
28969,266.0,1022.0,87.0,0.0,0.0
28970,268.0,1023.0,84.0,0.0,0.0
28972,270.0,1022.0,69.0,0.0,0.0
28982,270.0,1026.0,85.0,0.0,0.0
28983,270.0,1026.0,89.0,0.0,1.0
28995,269.0,1032.0,72.0,0.0,1.0
28998,269.0,1033.0,58.0,0.0,1.0
29003,267.0,1034.0,64.0,0.0,1.0
29005,266.0,1034.0,67.0,0.0,1.0
29006,266.0,1034.0,62.0,0.0,1.0
29007,266.0,1035.0,61.0,0.0,1.0
29011,262.0,1035.0,72.0,0.0,1.0
29012,261.0,1035.0,78.0,0.0,1.0
29013,261.0,1035.0,85.0,0.0,0.0
29018,266.0,1036.0,61.0,0.0,0.0
29024,270.0,1036.0,88.0,0.0,1.0
29029,271.0,1036.0,86.0,0.0,0.0
29030,270.0,1037.0,86.0,0.0,1.0
29032,270.0,1037.0,73.0,0.0,1.0
29033,269.0,1037.0,73.0,0.0,1.0
29036,269.0,1038.0,77.0,0.0,1.0
29037,269.0,1038.0,77.0,0.0,1.0
29040,268.0,1039.0,83.0,0.0,0.0
29047,274.0,1039.0,65.0,0.0,1.0
29049,273.0,1038.0,66.0,0.0,1.0
29054,270.0,1037.0,79.0,0.0,1.0
29055,270.0,1037.0,79.0,0.0,1.0
29059,268.0,1037.0,92.0,0.0,0.0
29063,269.0,1036.0,96.0,0.0,0.0
29065,269.0,1035.0,95.0,0.0,1.0
29069,271.0,1035.0,92.0,0.0,1.0
29076,273.0,1033.0,87.0,0.0,1.0
29077,273.0,1033.0,83.0,0.0,1.0
29080,273.0,1032.0,83.0,0.0,1.0
29083,273.0,1031.0,80.0,0.0,1.0
29090,273.0,1028.0,92.0,0.0,1.0
29093,273.0,1027.0,83.0,0.0,1.0
29096,273.0,1026.0,79.0,0.0,1.0
29097,273.0,1025.0,79.0,0.0,1.0
29098,273.0,1025.0,80.0,0.0,1.0
29100,273.0,1025.0,79.0,0.0,1.0
29104,272.0,1024.0,76.0,0.0,1.0
29105,272.0,1025.0,78.0,0.0,1.0
29107,272.0,1024.0,82.0,0.0,1.0
29109,271.0,1023.0,85.0,0.0,1.0
29119,275.0,1021.0,81.0,0.0,1.0
29121,275.0,1020.0,74.0,0.0,1.0
29124,274.0,1020.0,69.0,0.0,1.0
29126,273.0,1020.0,92.0,0.0,1.0
29127,273.0,1020.0,85.0,0.0,1.0
29131,271.0,1022.0,79.0,0.0,1.0
29137,270.0,1027.0,72.0,0.0,1.0
29141,272.0,1030.0,56.0,0.0,1.0
29146,270.0,1032.0,63.0,0.0,1.0
29149,268.0,1033.0,62.0,0.0,1.0
29152,266.0,1034.0,74.0,0.0,1.0
29153,265.0,1035.0,76.0,0.0,1.0
29156,265.0,1035.0,80.0,0.0,1.0
29157,265.0,1035.0,82.0,0.0,1.0
29160,265.0,1036.0,85.0,0.0,1.0
29161,267.0,1037.0,82.0,0.0,1.0
29162,269.0,1036.0,73.0,0.0,1.0
29163,271.0,1036.0,68.0,0.0,1.0
29165,273.0,1037.0,63.0,0.0,1.0
29168,273.0,1037.0,62.0,0.0,1.0
29175,271.0,1038.0,69.0,0.0,1.0
29177,270.0,1038.0,68.0,0.0,1.0
29178,270.0,1038.0,69.0,0.0,1.0
29180,270.0,1039.0,71.0,0.0,1.0
29183,267.0,1039.0,76.0,0.0,1.0
29184,268.0,1039.0,80.0,0.0,1.0
29185,269.0,1039.0,77.0,0.0,1.0
29186,270.0,1039.0,73.0,0.0,0.0
29191,276.0,1039.0,64.0,0.0,1.0
29192,276.0,1038.0,60.0,0.0,1.0
29196,272.0,1039.0,74.0,0.0,0.0
29197,271.0,1038.0,74.0,0.0,1.0
29204,267.0,1038.0,85.0,0.0,0.0
29210,271.0,1039.0,78.0,0.0,0.0
29211,272.0,1038.0,72.0,0.0,0.0
29212,275.0,1038.0,66.0,0.0,0.0
29213,276.0,1038.0,58.0,0.0,0.0
29215,278.0,1036.0,44.0,0.0,1.0
29225,271.0,1034.0,63.0,0.0,1.0
29226,270.0,1033.0,68.0,0.0,1.0
29228,269.0,1033.0,79.0,0.0,1.0
29230,268.0,1032.0,85.0,0.0,0.0
29231,268.0,1032.0,84.0,0.0,0.0
29234,271.0,1032.0,73.0,0.0,0.0
29235,273.0,1031.0,68.0,0.0,0.0
29237,276.0,1030.0,55.0,0.0,0.0
29238,278.0,1029.0,48.0,0.0,1.0
29241,277.0,1027.0,48.0,0.0,1.0
29244,274.0,1026.0,59.0,0.0,1.0
29245,273.0,1025.0,64.0,0.0,1.0
29247,272.0,1024.0,63.0,0.0,1.0
29255,270.0,1018.0,71.0,0.0,1.0
29261,276.0,1014.0,70.0,0.0,0.0
29268,276.0,1011.0,95.0,47.0,0.0
29270,276.0,1011.0,95.0,24.0,0.0
29272,277.0,1011.0,97.0,0.0,0.0
29273,277.0,1011.0,98.0,0.0,1.0
29277,277.0,1011.0,100.0,0.0,0.0
29283,278.0,1012.0,93.0,0.0,0.0
29284,280.0,1013.0,87.0,0.0,0.0
29285,280.0,1013.0,83.0,0.0,0.0
29288,279.0,1013.0,92.0,0.0,0.0
29291,278.0,1013.0,92.0,0.0,0.0
29295,278.0,1012.0,94.0,0.0,1.0
29305,277.0,1008.0,87.0,5.0,0.0
29310,277.0,1008.0,91.0,41.0,0.0
29311,277.0,1008.0,86.0,32.0,0.0
29312,277.0,1008.0,91.0,0.0,1.0
29313,277.0,1009.0,86.0,0.0,1.0
29315,276.0,1010.0,86.0,0.0,1.0
29319,275.0,1011.0,87.0,0.0,1.0
29337,279.0,1021.0,57.0,0.0,1.0
29340,276.0,1023.0,82.0,0.0,1.0
29350,272.0,1029.0,99.0,0.0,0.0
29355,273.0,1032.0,98.0,0.0,0.0
29356,274.0,1032.0,97.0,0.0,1.0
29358,274.0,1033.0,98.0,0.0,0.0
29360,274.0,1034.0,96.0,0.0,0.0
29363,274.0,1036.0,95.0,0.0,0.0
29364,274.0,1036.0,93.0,0.0,1.0
29372,273.0,1038.0,85.0,0.0,1.0
29373,274.0,1038.0,86.0,0.0,1.0
29374,273.0,1038.0,83.0,0.0,1.0
29376,273.0,1038.0,77.0,0.0,0.0
29384,276.0,1038.0,62.0,0.0,1.0
29386,276.0,1038.0,61.0,0.0,1.0
29391,272.0,1037.0,80.0,0.0,1.0
29392,272.0,1037.0,86.0,0.0,1.0
29394,270.0,1036.0,92.0,0.0,0.0
29395,270.0,1036.0,92.0,0.0,0.0
29402,274.0,1035.0,69.0,0.0,0.0
29411,277.0,1031.0,70.0,0.0,0.0
29413,276.0,1031.0,79.0,0.0,0.0
29416,276.0,1030.0,73.0,0.0,0.0
29423,275.0,1029.0,88.0,0.0,0.0
29427,279.0,1029.0,67.0,0.0,1.0
29428,280.0,1028.0,58.0,0.0,1.0
29434,281.0,1023.0,57.0,0.0,1.0
29438,279.0,1021.0,77.0,0.0,1.0
29439,279.0,1021.0,77.0,15.0,0.0
